event_id,focal_code,focal_name,event_date,specificity,specific_items,text_tokens,sample_question,sample_answer,specificity_z
NONAI01632_600502_20230120,600502,安徽建工,2023-01-20,9.722222222222221,14,144,董秘你好，现在国家对房地产行业的支持力度空前之大。请问贵公司在房地产的销售及建筑方面的业务比重如何？有没有做积极的布局。谢谢。,尊敬的投资者，您好！2021年度，本公司实现营业收入713.40亿元，其中建筑施工业务收入529.43亿元，房地产业务收入71.44亿元。2022年度房地产和建筑业务的营收占比情况请关注公司2022年度报告。房地产开发为公司主业之一，是公司产业链的重要组成部分。公司将积极把握政策机遇，进一步增强房地产业务专业化水平，切实提升项目开发效益。感谢您的关注！,0.7416599662621282
NONAI01633_600503_20230303,600503,华丽家族,2023-03-03,2.272727272727273,1,44,请问，截止到2023年2月20日收盘，股东数量多少？,您好，公司将在定期报告中披露报告期末的股东人数，敬请留意公司最近一期定期报告中的相关信息。谢谢！,-0.5053885478611222
NONAI01634_600507_20240422,600507,方大特钢,2024-04-22,17.333333333333332,13,75,董秘你好，请问2023年毛利率为什么只有5.8%，去年没有分红今年会有分红吗？,感谢您对公司的关注！公司2023年度拟每股派发现金红利 0.10 元（含税），不送红股，不进行资本公积金转增股本，详见公司于2024年4月9日披露的《方大特钢2023年度利润分配预案调整公告》。,2.0157630922172047
NONAI01635_600510_20230105,600510,黑牡丹,2023-01-05,5.714285714285714,22,385,贵公司四季度不停贱卖资金并大举借债，是不是资金链断裂，或者有重大灾难性利空？按正常情况如资金流动不出现现重大异常，为什么贵公司贱卖艾特网能后又卖其它项目，而且还发行20亿项目，从贵公司公告看没有新的投入，贱卖资产收回近20个亿足够运转了，又借债20个亿干什么啊？而且贵公司有息借债竟然0利率借出去，是否存在利益输送？难道贵公司在学雷锋？,您好，非常感谢您对公司的关注！1、为进一步拓宽公司融资渠道，优化负债结构，降低资金成本，保证公司可持续发展，根据相关法律法规及规范性文件的规定，公司向中国银行间市场交易商协会申请注册的20亿元的绿色债务融资工具于2022年12月获批，上述绿色债务融资工具公司将在注册有效期内，根据市场情况择机发行；2、房地产项目公司向少数股东或少数股东指定的借款对象提供财务资助符合地产项目的运作惯例，且控股子公司以同等条件按黑牡丹置业持有项目公司的股权比例为黑牡丹置业提供借款，有利于提高控股子公司的资金使用效率，保障公司及合作各方的经济利益。资金收支及融资安排均系公司根据业务发展需要进行的整体统筹，目前公司经营情况良好，现金流稳定，公司严格按照相关信息披露规则及时履行信息披露义务，不存在应披露而未披露的重大信息，相关事项的情况请以公司在指定信息披露媒体上海证券交易所网站（www.sse.com.cn）及《中国证券报》、《上海证券报》上刊登的公告及定期报告为准。谢谢！,0.07072974873625358
NONAI01636_600515_20230131,600515,海南机场,2023-01-31,10.227272727272727,9,88,公司此前披露了《关于子公司股权转让进展暨调整计提土地出让金及相关税费的公告》，该事项预计将增加公司合并报表归母净利润18.64亿元。所以公司2022年度业绩相比2021年肯定增加50%以上，为何没有如期披露业绩预告呢？,尊敬的投资者：您好！根据《上海证券交易所股票上市规则》第5.1.2条，上一年年度每股收益绝对值低于或者等于0.05元的可以免于披露相应业绩预告。公司2021年度每股收益低于0.05元，符合豁免标准。感谢您的关注！,0.8262056282365858
NONAI01637_600517_20230103,600517,国网英大,2023-01-03,25.0,6,24,请问，截至2022年12月20日，公司的股东数是多少？谢谢,"您好，截至2022年12月20日，公司股东总数为75,839户。多谢关注！",3.2991662409894724
NONAI01638_600518_20230222,600518,ST康美,2023-02-22,3.1818181818181817,7,220,公司领导，你好。国务院下发了《关于做好新冠肺炎互联网医疗服务的通知》联防联控机制医疗发〔2022〕240号。提出医疗机构(包括互联网医院、开展互联网诊疗服务的医疗机构)可以通过互联网诊疗平台，为新冠肺炎患者，在线开新冠处方，并鼓励委托符合条件的第三方将药品配送到患者家中。贵司既有医院又有药房，做了哪些工作？,尊敬的投资者您好，感谢您对公司的关注。公司以中药饮片生产、销售为核心，以智慧药房为抓手。自新冠肺炎以来，公司积极参与抗疫工作，勇于承担社会责任。康美智慧药房为各医疗机构、卫健委等政府部门及民众提供中药“防感汤”及治疗处方等的代煎煮和配送服务。据统计，自2020年新冠肺炎疫情发生以来，康美智慧药房（成都）运营中心累计煎煮配送近10万剂中药汤剂，康美（重庆）智慧药房已累计煎煮配送超45万袋中药汤剂。康美医院成立医疗队驰援揭阳市揭东区参加疫情防控工作，为当地疫情防控工作贡献中医药企业的积极力量。,-0.35320635630709846
NONAI01639_600521_20230110,600521,华海药业,2023-01-10,1.4492753623188406,1,69,请问华海现在又生产辉瑞新冠药品吗，除了在国内合作，双方有在国外市场合作代工生产吗？麻烦回复下，谢谢,您好：谢谢您对公司的支持和关注！公司正积极配合辉瑞加速推进Paxlovid本土化项目的各项工作，以保障Paxlovid在中国市场的充足供应，持续满足中国患者的新冠治疗需求。谢谢！,-0.6432347358629553
NONAI01640_600522_20230120,600522,中天科技,2023-01-20,3.0303030303030303,1,33,董秘您好。请问公司的背板产品是否需要应用铝箔以实现更高的水氧阻隔要求？对铝箔的性能有何要求？从趋势看，应用铝箔的背板产品是否会更加匹配下游需求、呈现高增长？,尊敬的投资者，您好。公司的背板产品暂未使用铝箔。感谢您对公司的关注和支持！,-0.37857005489943574
NONAI01641_600523_20230112,600523,贵航股份,2023-01-12,6.024096385542169,5,83,请问成飞集团未借壳贵公司，给你们造成多大影响？能直接一字跌停？这股市不是价值投资，而是儿戏吗？,您好！ 成飞集团借壳上市，不会影响我公司的经营业务，目前公司经营正常。近年来，公司一直积极开拓市场，今年新增订单同比有较大增幅，且新能源业务新增订单占比提升20个百分点。感谢对公司的关注！,0.1225921823467471
NONAI01642_600526_20230109,600526,菲达环保,2023-01-09,0.0,0,47,请问贵司何时公布2022年度业绩预报,您好，公司会结合实际经营情况以及相关法律法规对信息披露的要求，在指定信息披露媒体上进行披露，感谢关注！,-0.8858440267461817
NONAI01643_600528_20230522,600528,中铁工业,2023-05-22,3.553299492385787,14,394,作为央企先进制造业请问公司近年在智能装备制造方面有哪些投入？,感谢您对中铁工业的关注！中铁工业多年来始终坚持创新驱动发展战略，积极把握智能化行业发展趋势，不断完善科技创新顶层设计，智能化水平持续提高。在隧道施工装备及相关服务业务领域，建成了智能化高端装备产业园，建立并进一步完善产业发展基础能力和核心部件自制能力，大幅提升了隧道掘进机智能化制造水平和工艺技术水平。在工程施工机械及相关服务业务领域，建立了数字化智慧生产管理平台，打通了生产现场各种生产要素信息桥梁，被认定为国家级“绿色工厂”。在道岔业务领域，建成的重载高锰钢辙叉生产基地达到国内一流、世界领先水平，实现了全工序链的智能制造。在钢结构制造与安装业务领域，在国内率先建成了首个钢结构智能生产示范线，搭建了国内首个钢桁梁数字化建造平台，完成了钢结构智能拼接板检测系统开发，可实现制造车间生产过程的自动化、信息化、网络化、数字化的管理与控制。公司的四项主营产品——“全断面隧道掘进机”“架桥机”“道岔”“桥梁用钢铁结构”均通过国家工信部制造业单项冠军企业（产品）认证。谢谢！,-0.2910202323472055
NONAI01644_600529_20230109,600529,山东药玻,2023-01-09,1.3157894736842106,1,76,请问公司医疗器械有没有做呼吸机相关产品 ？疫苗容器有用到公司产品吗？,尊敬的投资者，您好。公司产品结构未涉及呼吸机相关产品，公司目前生产销售的一类模制瓶、一类管制瓶、预灌封等相关产品，可用于盛装生物制剂等相关领域。感谢您对公司的关注，谢谢！,-0.6655803284443051
NONAI01645_600530_20230320,600530,交大昂立,2023-03-20,2.127659574468085,1,47,请问公司在京东和淘宝上旗舰店都停掉，平台上也卖不到公司产品是怎么回事？是否是产品供不应求？,您好，谢谢您的关注和支持！公司目前正在进行经营模式的调整，后续请关注公司在法定媒体披露的相关公告，谢谢！,-0.5296729401303814
NONAI01646_600531_20230216,600531,豫光金铅,2023-02-16,2.4390243902439024,2,82,董秘，您好!贵公司现有职工多达7000名，请问公司现在是否采取数字化办公管理方式呢，比如泛微数字化管理系统？,公司现有员工3600余人。公司不断深化智能化信息化建设，使用专门的软件进行人员管理和信息化办公，如使用浪潮Hcm Cloud 系统、浪潮ERP系统、炎黄盈动Aws OA系统等进行人事、财务、协同办公等管理。感谢您的关注。,-0.47755034208904473
NONAI01647_600535_20230113,600535,天士力,2023-01-13,0.0,0,99,脊痛宁片是从301医院收购的配方，原来是脊痛宁胶囊，患者反馈很好。为什么改成片剂？脊痛宁片二期临床试验结果不好吗？为什么迟迟不能推进到三期临床试验？,目前该品种研发工作按照研发计划正在推进当中，公司会按照信息披露相关规定进行披露，医药产品具有高风险性的特点，新药研发或相关产品从研制、临床试验报批到投产的周期长、环节多，也容易受到诸多不确定因素影响。感谢您的关注。,-0.8858440267461817
NONAI01648_600536_20230206,600536,中国软件,2023-02-06,3.8461538461538463,1,26,您好，请问贵公司是否建立财务共享中心，如建立，请问具体是在哪一年？如果按照1-5分对财务共享相关的组织人员、业务流程、运营管理以及信息系统的运行水平进行评分（1代表水平较差，5代表水平极高）您对这四项分别打多少分？如果按照初建期，提升期，稳定期，成熟期，卓越期和衰退期来描述财务共享实施的阶段，您认为是在哪一阶段？如果没有建立，请问贵公司是否有使用大数据等信息技术进行财务集中核算处理？期待您的回答，感谢,尊敬的投资者，您好!公司的财务共享中心正在逐步建立中。谢谢！,-0.24199629324838873
NONAI01649_600537_20230110,600537,亿晶光电,2023-01-10,12.5,6,48,"股东大会通过非公开增发方案至今快满1年了,请问什么具体原因导致现在还没上报,定增计划是否出现了变化?",您好，公司向中国证监会提交的非公开发行A股股票申请已于2023年1月6日被受理，详见公司同日发布的公告。谢谢！,1.2066611071216455
NONAI01650_600540_20230411,600540,新赛股份,2023-04-11,1.7241379310344827,1,58,董秘，您好!请问公司现在是否采取数字化办公管理方式呢，比如泛微数字化管理系统？,答：尊敬的投资者您好，当前公司财务、人力资源等部分业务在采用数字化办公，公司正在考虑逐步扩大数字化办公的业务范围。感谢您的提问！,-0.5972226289713091
NONAI01651_600545_20230213,600545,卓郎智能,2023-02-13,4.675324675324675,18,385,请问大股东关联的欠款什么时候能归还？,尊敬的投资者您好，感谢您对公司的关注。2022年上半年公司关联方利泰醒狮向卓郎支付设备款共计人民币145万元。公司管理层高度重视利泰醒狮的回款问题，持续跟踪利泰醒狮的项目进度及融资到位情况，积极催收，已采取及计划采取的催收措施包括：发送催收函、委派专人跟踪利泰醒狮所在行业以及自身经营和财务情况、与利泰醒狮管理层商议还款来源等，以保障上市公司利益。经过公司与利泰醒狮的沟通，利泰醒狮计划于2022年及2023年完成剩余货款的支付。还款来源主要包括：利泰醒狮运营现金流结余、利泰醒狮应收政府的补贴款等。公司关注到新疆自治区人民政府于2022年7月印发的“自治区贯彻落实国发〔2022〕12号文件精神推进经济稳增长一揽子政策措施”，包括财政税收退税政策、加快财政支出进度政策、加大贷款支持力度以及推动实际贷款利率稳中有降等措施，将对利泰醒狮加快补贴款的收回以及改善流动性起到扶持作用。目前与利泰醒狮支付货款相关的项目正在有序推进中，公司也将对还款进度进行持续跟踪。,-0.10319275589691652
NONAI01652_600546_20230109,600546,山煤国际,2023-01-09,1.1494252873563218,1,87,尊敬的董秘，请问您目前上市公司经营如何？为什么第四季度公司股价天天在二级市场下跌与公司高分红优秀的业绩不符，公司能否公布今年业绩的预告，提振我们股民持有公司股票的信心,尊敬的投资者您好，公司目前生产经营情况正常。公司将严格按照《上海证券交易所股票上市规则》规定履行信息披露义务，若满足业绩预告披露条件，公司将在会计年度结束后的一个月内进行披露。感谢您的关注!,-0.6934297615629332
NONAI01653_600548_20230113,600548,深高速,2023-01-13,5.405405405405405,2,37,请问贵公司今年三季度业绩（相比二季度大幅度）增长主要来自哪里？谢谢！,您好，三季度业绩较二季度大幅增长主要来自于联合置地减资事项带来的盈利贡献，谢谢。,0.019023058169635416
NONAI01654_600549_20230130,600549,厦门钨业,2023-01-30,8.411214953271028,9,107,贵公司的钨丝新建产能投产了多少，营销情况怎样，公司作为国有企业市值上不去，国企改革有无引进战略投资的计划,尊敬的投资者“夏夏夏”，您好！公司权属企业厦门虹鹭新增年产88亿米细钨丝产线设备项目已建成投产；厦门虹鹭新增年产200亿米细钨丝产线设备项目已经基本建设完成。根据《厦门钨业2022年年度业绩快报公告》中数据，2022年度细钨丝销量约272亿米。感谢您的关注！,0.5221968109966552
NONAI01655_600552_20230203,600552,凯盛科技,2023-02-03,4.301075268817204,4,93,请问公司装入3个低端玻璃厂从托管到收购，不超过2个月，其他托管的资产托管几个月甚至1、2年，都不见有什么动静。建议公司作为国企，首先想着怎么把上市公司做大做强，不仅是把上市公司作为集团的融资平台。,答：尊敬的投资人，您好，非常感谢您的建议，我们一直围绕“显示材料和应用材料”两大主业，关注集团内、外与公司发展战略相符的各类新技术、新业务以及相关资产等，会加快推进资源和管理整合，做大做强上市公司。感谢您的关注。,-0.16584226025402618
NONAI01656_600556_20230217,600556,天下秀,2023-02-17,6.25,5,80,公司元宇宙业务是否已经有营收并产生利润？,尊敬的投资者您好，根据2021年年报数据，红人经济生态链创新业务板块营业收入占到公司整体营业收入的5%。创新业务的探索具有较大的不确定性，敬请广大投资者注意投资风险。感谢您的关注。,0.16040854018773187
NONAI01657_600557_20230103,600557,康缘药业,2023-01-03,2.904564315352697,7,241,请问贵公司的创新中药苓桂术甘汤颗粒在新冠排湿化痰等症状方面的治疗和阳后康复中有无效果？国家批准该药上市后，市场需求如何，公司是否已经开足马力生产？,尊敬的投资者，您好。2022年12月29日我公司收到苓桂术甘颗粒《药品注册证书》，该药品功能主治为温阳化饮，健脾利湿，用于中阳不足之痰饮，症见胸胁支满，目眩心悸，短气而咳，舌苔白滑，脉弦滑。该药品处方来源于汉·张仲景《金匮要略》苓桂术甘汤，苓桂术甘汤为温化水湿的代表方，具有温阳化饮，健脾利湿功效，用于中阳不足之痰饮，自古以来有较多医案证据作为支撑，而现代又进行了大量的临床及实验研究，其结果为各类医药教材所借鉴，业内认可度高。作为中医常用方剂之一，在慢性心力衰竭、心率失常、冠心病、慢性支气管炎、非酒精性脂肪肝、眩晕、哮喘、水肿等疾病的治疗上被广泛应用。谢谢！,-0.399618767424197
NONAI01658_600558_20230214,600558,大西洋,2023-02-14,4.918032786885246,3,61,请问公司5万吨新型特种材料项目投产了吗，高端特种焊接材料填补国内行业空白，用于航母、核电等国家保密军工产业！,您好！截至目前，公司5万吨特种焊条生产线搬迁及技术改造项目，除1条生产线正在进行调试、试生产外，其余3条生产线已进入生产阶段。感谢关注！,-0.06256331833916773
NONAI01659_600559_20230104,600559,老白干酒,2023-01-04,0.0,0,63,公司老白干产品全国化战略进行得怎样，有向全国商超铺货吗？另外老白干酒在网络平台卖得比线下明显偏贵是基于怎样的考量，这样的操作会利于全国推广吗？,您好，衡水老白干作为地方区域酒企，目前主要聚焦省内区域，在不断深化本地区域市场建设的同时，有序扩展省外市场，在全国大多数省份均有销售网点。,-0.8858440267461817
NONAI01660_600560_20230202,600560,金自天正,2023-02-02,9.523809523809524,6,63,贵公司在智能制造中，是否涉及了人工神经网络技术的应用。如有在人工智能制造上有更详细的技术储备或者业务进展。烦请您予以告知,感谢您对公司的关注！公司在2002年取得“人工神经元网络开发平台【简称：AriNeuroV1.0】”计算机软件著作权。目前在部分工艺模型开发中会用到人工神经网络的算法。,0.7084455990578771
NONAI01661_600561_20230504,600561,江西长运,2023-05-04,25.0,7,28,公司领导！您好，请问截止2023.04.28我们公司股东人数是多少？谢谢。,"感谢您对公司的关注。截至2023年3月31日，公司股东总户数为12,807户。",3.2991662409894724
NONAI01662_600563_20230213,600563,法拉电子,2023-02-13,5.2631578947368425,2,38,"贵司2019年年报中，合并资产负债表的其他应收款减值准备计提（3068.78），收回（18000.00）,收回与计提的差值（14931.22），收回大于计提，为何在合并利润表中的信用减值里，其他应收款的坏账损失是负值（-14931.22），不应该是正值吗？",您好，报表注释第69项“信用减值损失”中其他应收款坏账损失以负值填列表示转回计提，谢谢。,-0.004789233538675474
NONAI01663_600567_20230105,600567,山鹰国际,2023-01-05,1.0638297872340425,1,94,公司近十年在资本市场融资了125个多亿。公司现在的整个市值也能有那么多。你们给投资者们带来了什么？难道就是会来资本市场融资吗？,您好，公司根据资金需求和业务发展，结合自身情况以及外部市场因素综合选择合适的融资工具进行募资。未来公司将持续做好经营管理，努力提升盈利能力和可持续增长能力，为股价提供稳固的基本面支撑，努力做好股东回报。,-0.7077584834382815
NONAI01664_600568_20230525,600568,ST中珠,2023-05-25,3.7037037037037037,6,162,请问可以查询到该公司 股东 在贵公司的持股比例 占 上市公司总持股比例的占比吗？在行情软件只能查到前十的占比。,您好！根据信息披露的公平性原则，公司将按照证券监管的相关规定，在定期报告中面向所有投资者统一披露截至报告期末的股东户数。如您为公司股东，根据《公司法》及《公司章程》有关规定，可通过邮件、传真或专人送达方式向公司发送您本人证券账户卡扫描件、持股凭证扫描件及身份证扫描件等资料，上述资料经公司核对无误后，您即可通过来电、邮件等方式查询公司定期股东人数信息。谢谢！,-0.2658425056001588
NONAI01665_600570_20230505,600570,恒生电子,2023-05-05,12.76595744680851,12,94,分红什么时候,感谢您的关注！公司于2023年4月24日召开了2022年度股东大会，审议通过《关于公司2022年度利润分配方案的议案》，按照规定，在股东大会审议通过利润分配方案后2个月内完成权益分派的实施，请您近期及时关注公司相关实施公告。,1.2511824929486204
NONAI01666_600571_20230323,600571,信雅达,2023-03-23,0.0,0,20,你好，董秘！当初沪市巅峰6000多点，现在还剩下一半，贵司巅峰破百，目前股价只剩下十分一。在新的注册制下，贵司业绩下滑亏损这么多，是否会被ST或者退市？其实，作为散户投资者，我深知只有公司高管和大股东才是真正知道公司的情况。贵司业绩下滑这么恐怖，股东频繁减持，是否又暴雷情况或者是看不到公司的未来？感谢您的回复。,你好！感谢您的关注。股市有风险，投资需谨慎，谢谢！,-0.8858440267461817
NONAI01667_600572_20230109,600572,康恩贝,2023-01-09,4.285714285714286,3,70,董秘，请问公司跟英特集团有销售蒙脱石散吗？,尊敬的投资者您好！康恩贝牌蒙脱石散由公司位于金华兰溪的康恩贝植物药产业园厂区生产，并由子公司浙江康恩贝医药销售有限公司负责销售。感谢您对公司的关注。,-0.16841369513435528
NONAI01668_600573_20230105,600573,惠泉啤酒,2023-01-05,2.0,1,50,北控不摇莲对吗 董秘 习酒会通过贵公司实现上市计划吗董秘？,您好，感谢您对公司的关注！公司目前主要是做好主业经营。截止目前，公司无重大事项，不存在应披露而未披露的事项。谢谢！,-0.5510432053273293
NONAI01669_600575_20230105,600575,淮河能源,2023-01-05,10.344827586206897,3,29,请问，截至2022年12月30日，公司的股东数是多少？谢谢,"根据中登公司最近一期发送的股东名册，本公司的股东总数为48,776户。",0.8458843599030546
NONAI01670_600576_20230206,600576,祥源文化,2023-02-06,2.127659574468085,2,94,请问公司认为公司合理估值是多少？,您好，上市公司市场估值和二级市场股价密切相关，其在短期内受到经济形势、行业发展现状及未来趋势、股指波动以及投资者心理预期等诸多因素影响，从长期来看，市场估值会与上市公司内在价值形成动态平衡。感谢您的关注！,-0.5296729401303814
NONAI01671_600579_20230309,600579,克劳斯,2023-03-09,0.0,0,58,您好，领导！近期股吧等论坛，流传中国化工装备，装入公司，合并后公司简称改名中化装备，是否存在重大事项未披露？感谢回答！,尊敬的投资者您好！公司如有应披露信息或重大事项，会严格按照有关法律法规和规范性文件规定履行信息披露义务。感谢您的关注和支持！,-0.8858440267461817
NONAI01672_600580_20230106,600580,卧龙电驱,2023-01-06,1.2658227848101267,1,79,公司原材料包括铜 铜占生产成本百分之几?目前公司有参与上游铜的生产吗？比如股权股票投资等。,公司的产品类型较多，各种产品的材料成本率也相差较大。总体而言，铜线和硅钢占电机BOM成本的比例较大。公司没有进入上游原材料行业，但是冶金行业是公司电机电控的主要行业市场之一。,-0.6739447726836169
NONAI01673_600581_20230120,600581,八一钢铁,2023-01-20,3.1914893617021276,6,188,花旗、惠誉、ING等投资和研究机构都对2023年铁矿石价格走势进行了预判，分歧较大。惠誉和ING均预测：2023年铁矿石价格将大幅下跌。ING认为将跌至90美元/吨;而惠誉则认为，铁矿石在2023年将跌至85美元/吨，“随着全球钢铁需求持续放缓”，在2024年将跌至75美元/吨CFR，请问公司如何研判2023铁矿石走势，公司采购战略是？,尊敬的投资者您好：对于铁矿石市场来说，供需关系是决定价格变动的主要因素。根据目前我们对铁矿石供需面的分析，及国家政策层面的了解，铁矿石价格上涨动能不足。公司作为新疆本地最大的钢铁上市公司，把控疆内资源，平衡进口资源量是我们的基本方向。2023年公司将继续坚持共商、共建、共享、共赢原则，进一步深化与矿山的战略合作关系，完善定价机制，维护疆内原料市场稳定和双方企业利益，共同构建健康、稳定、可持续发展生态圈产业链。感谢关注。,-0.3515873968224812
NONAI01674_600582_20230404,600582,天地科技,2023-04-04,3.7037037037037037,1,27,董秘您好！请问“20诚控EB”可交债的换股价是多少？谢谢！,尊敬的投资者您好，相关问题请询问北京诚通金控投资有限公司。,-0.2658425056001588
NONAI01675_600583_20230206,600583,海油工程,2023-02-06,7.8431372549019605,12,153,听闻贵公司今年业绩不错，年终奖都超高，近些年股东经历了公司管理层因腐败等问题被查，海外项目巨亏，股东可以说是损失惨重，既然员工有份，管理层有份，请问董秘今年计划给全体股东分红多少？,您好！公司现金管理主要作用于三个方面：一是用于公司的扩大再生产；二是向股东提供必要的回报；三是保证公司账面的基本流动性。公司根据经营情况、现金流等综合因素考量，积极实施分红，分红比例持续提高，近三年现金分红金额分别为2.7亿、3.1亿、3.5亿，现金分红占当年净利润比例分别为950%、85%、96%，目前分红率已高于公司净利率，未来回报率会有进一步增长。谢谢！,0.42710037097480785
NONAI01676_600584_20230109,600584,长电科技,2023-01-09,4.318936877076412,13,301,董秘你好，2022年即将结束，贵公司的股价简直是一团糟，另外业绩已经出现明显下降。对此管理层有何应对方法？？希望管理层能多费心思，不要满足于一两年的盈利增长！！,尊敬的投资者，您好。2022年面对行业周期性下行和客户库存调整，公司1-3季度实现营业收入和归母净利润同比增长双位数的逆势业绩。公司2022年3季度收入和归母净利润也均实现同环比增长，并未出现您所述的业绩下降的情况。公司管理层从未满足于过去取得的成绩，自始至终致力于加强公司治理、优化公司运营、积极发展公司业务。哪怕是在不利的市场形势下，公司仍持续以创新、专业化、国际化，实现高质量发展为经营方向，加速产品结构从消费类向需求持续增长的5G，高性能运算，存储，汽车电子和工业控制类应用结构优化的战略布局，继续加大对先进技术的投入，积极开拓国内外潜力客户和新的业务机遇，拼高份额，精简效率，做好各方面的风险管控和预案准备，以实现可持续的高质量成长。感谢您对公司的关注和支持。,-0.16285221969550384
NONAI01677_600585_20230104,600585,海螺水泥,2023-01-04,4.597701149425287,8,174,请问公司会发行低碳转型挂钩公司债券吗,感谢您对海螺水泥的关注！近年来，公司紧紧围绕“创新引领、数字赋能、绿色转型”的发展思路，加快推进绿色低碳转型发展，为满足绿色低碳转型发展项目的资金需求，降低资金成本，公司于2022年10月14日已在中国银行间市场交易商协会成功注册100亿元中期票据。在规定的注册有效期内，公司将根据需要和市场情况分期发行，首期拟择机发行绿色中期票据，募集资金用于水泥窑综合能效提升、光伏发电等绿色债券支持项目。,-0.11618696601318786
NONAI01678_600587_20230103,600587,新华医疗,2023-01-03,4.081632653061225,2,49,请问，公司有生产氧气机吗？目前销量如何？,您好！感谢您对公司的关注。公司生产制氧机，产品包括医用分子筛制氧机、5L医用制氧机等。公司产品请关注www.shinva.net，谢谢！,-0.20257704425872794
NONAI01679_600588_20230217,600588,用友网络,2023-02-17,7.547169811320755,4,53,股东人数？,投资者您好，公司根据《公司章程》及相关法律法规，已在定期报告中面向所有投资者披露了截至2022年三季度报告期末的股东人数。,0.3775552993626951
NONAI01680_600589_20230314,600589,ST榕泰,2023-03-14,5.747126436781609,5,87,年报后将加星，留给公司保壳仅9个月时间了，时间非常紧迫。公司可以主动申请预重整，宜早不宜晚。,您好，感谢您的建议！公司选定信息披露媒体为《中国证券报》《上海证券报》《证券日报》《证券时报》及上海证券交易所网站（www.sse.com.cn），有关公司信息均以公司在上述选定媒体刊登的公告为准。敬请理性投资，注意投资风险。,0.0762272991700606
NONAI01681_600594_20230109,600594,益佰制药,2023-01-09,0.0,0,25,请问董秘，公司是不是有违法的或者损害中小股东的行为未披露，问了董秘留下文字记录，以便以后法律证据。如果没有做为公司为什么不把中小股东的利益放第一位？,您好，公司信息披露均符合相关法律法规要求，感谢您的关注！,-0.8858440267461817
NONAI01682_600595_20230106,600595,中孚实业,2023-01-06,8.484848484848484,14,165,1、请问公司一直到2017年还在投资的中孚特铝项目目前盈利情况如何，它与贵公司破产清算的中孚特铝公司是什么关系？2、请问公司投资的河南省云计算数据中心进展如何，是否盈利？,回复：感谢您对公司的关注！（1）根据公司已披露的2017年年度报告，中孚特铝项目为公司铝精深加工项目一部分，其与高精度铝板带热连轧项目、年产13万吨高精度铝板带冷轧项目和年产5万吨高性能特种铝材项目共同组成公司铝精深加工项目。该项目与河南中孚特种铝材有限公司无关联关系。（2）关于河南云计算数据中心项目进展问题，具体详见公司已披露的临2017-074号公告及同期相关公告信息。,0.5345230944247069
NONAI01683_600597_20230106,600597,光明乳业,2023-01-06,0.0,0,50,我听闻近期有商贩使用植脂末冒充全脂乳粉销售，对贵公司全脂乳粉销售业绩有影响吗？2022年全脂乳粉销售量是否达到预期？,尊敬的投资者，您好！公司严格遵守国家食品安全法律法规的相关规定，产品配料表与实际用料相符。感谢您的关注和支持！,-0.8858440267461817
NONAI01684_600598_20230203,600598,北大荒,2023-02-03,5.2631578947368425,4,76,你好黄秘，公司在集团的定位是农地运商吗，未来运营面积能否扩大业务,尊敬的投资者，您好!公司发展的方向是成为高科技农地运营商。未来如有重大项目或经营计划，将依据公司章程及监管要求及时进行披露，请您随时关注公司公告。感谢您对公司的关注！,-0.004789233538675474
NONAI01685_600602_20230217,600602,云赛智联,2023-02-17,5.084745762711864,6,118,请问介绍一下公司目前的IDC业务，包含该业务的市场占有率，毛利率，净利率。营收，净利润，和分别占公司营收和净利润百分比。谢谢,尊敬的投资者，您好！公司坚持“做优IDC、做强云服务、做深大数据”的战略路径，持续打造为城市数字化转型业务服务的坚实数字底座。目前公司松江IDC数据中心一期项目正式交付使用，云服务、大数据和“两网建设”项目不断落地。公司将于3月29日对外披露年报，请关注公司公告，感谢您的关注。,-0.03465549771520121
NONAI01686_600605_20230103,600605,汇通能源,2023-01-03,5.454545454545454,3,55,公司在未来会进行重组或者卖壳吗？公司和绿都地产是什么关系？为什么绿都地产承诺不和汇通能源同业竞争？,尊敬的投资者，您好。绿都地产是公司间接控股股东。有关同业竞争的承诺可查阅公司年报第六节“一、承诺事项履行情况”。感谢您的关注。,0.027249122577960982
NONAI01687_600606_20230112,600606,绿地控股,2023-01-12,1.694915254237288,1,59,近年来，格林兰对公司巨大负债造成重大影响，且公司各板块业态均大而不强，造成公司陷入美债延期危机。公司管理层是否会主动降低工资？,您好！为主动应对当前深刻变化的外部环境，公司将在坚持市场化导向和业绩挂钩导向的基础上，调整优化高管薪酬方案。感谢您对公司的关注！,-0.6021145170691882
NONAI01688_600608_20230220,600608,ST沪科,2023-02-20,0.9174311926605505,1,109,你好！董秘关于南京斯威特集团处置工作进展到什么程度！债权转让在进行吗,尊敬的投资者，您好。公司持有的南京斯威特及其关联方产生的债权及其他或有债权的转让工作仍在进行中，截至目前，相关债权的评估备案工作尚未结束，公司将在相关工作完成后，及时履行董事会和股东大会（如需）等审批程序并予以披露。请您关注公司后续公告。,-0.7322656682971669
